booking_id,passenger_id,flight_id,booking_date,status,passport_number,seat_number,emergency_contact_name,emergency_contact_phone,payment_id,amount,payment_method,airline,source,destination,departure_time,arrival_time,duration_minutes,route,first_name,last_name,age,gender,email,phone,aadhaar_id,date_of_birth
B1461,P1228,UK065,2025-10-14 11:37:36.951,PENDING,6cdffe387e98f96c911035d965df20db987b67fe4dde03d038b4cb931bae5cbe,33F,Wridesh Tank,****4497,PAY1280,9618.57,UPI,Vistara,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,248.0,BOM -> CCU,Anika,Iyer,80,F,a****r@hotmail.com,****4412,bcd9e1e6a3112c74921e31d9a5cf20d3a205ef77c28c3edf2ef74959f93d0470,1946-07-05
B1461,P1228,UK065,2025-10-14 11:37:36.951,PENDING,6cdffe387e98f96c911035d965df20db987b67fe4dde03d038b4cb931bae5cbe,33F,Wridesh Tank,****4497,PAY1672,14867.45,CARD,Vistara,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,248.0,BOM -> CCU,Anika,Iyer,80,F,a****r@hotmail.com,****4412,bcd9e1e6a3112c74921e31d9a5cf20d3a205ef77c28c3edf2ef74959f93d0470,1946-07-05
B1461,P1228,UK065,2025-10-14 11:37:36.951,PENDING,6cdffe387e98f96c911035d965df20db987b67fe4dde03d038b4cb931bae5cbe,33F,Wridesh Tank,****4497,PAY1886,5775.44,NETBANKING,Vistara,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,248.0,BOM -> CCU,Anika,Iyer,80,F,a****r@hotmail.com,****4412,bcd9e1e6a3112c74921e31d9a5cf20d3a205ef77c28c3edf2ef74959f93d0470,1946-07-05
B1462,P1978,6F135,2025-12-03 11:37:36.951,CANCELLED,bbafd94a1679df27fba169ec18ee29a6732b5945eac55738183aa34eba21ca33,26D,Luke Kata,****3941,PAY1449,6497.79,CARD,IndiGo,MAA,HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,46.0,MAA -> HYD,Vivaan,Sharma,72,M,v****a@hotmail.com,****1192,953b567dda1c9864cc82325a9e235967737c5fddfab164cba159cbb3c83d9faa,1954-09-03
B1463,P1608,SJ148,2026-02-10 11:37:36.951,PENDING,5e7e664b303279baece5af1da1c47420c37fef23e7c6a7b32c36971813501064,31C,Triya Kumar,****7988,PAY1469,1141.0,UPI,SpiceJet,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,230.0,DEL -> BLR,Krishna,Verma,61,M,k****a@yahoo.com,****6605,d0d68181e82cf5507da32dd9b3418fedf55fefe204a0a41aff7300f3bce6ad23,1965-01-03
B1463,P1608,SJ148,2026-02-10 11:37:36.951,PENDING,5e7e664b303279baece5af1da1c47420c37fef23e7c6a7b32c36971813501064,31C,Triya Kumar,****7988,PAY1638,5703.58,NETBANKING,SpiceJet,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,230.0,DEL -> BLR,Krishna,Verma,61,M,k****a@yahoo.com,****6605,d0d68181e82cf5507da32dd9b3418fedf55fefe204a0a41aff7300f3bce6ad23,1965-01-03
B1464,P1366,AI083,2026-03-07 11:37:36.951,CANCELLED,eafb917bf2dbf514e1be86aaae0ea8fe1cf86ba47f648a0ee706d1166059f60c,6B,Tripti Kumer,****5287,PAY1895,4535.96,CARD,Air India,DEL,BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,43.0,DEL -> BOM,Myra,Gupta,57,M,m****a@gmail.com,****3873,697b9151244c00e0c9450859bdaf9684d8818b050b399d92934f34b16461d530,1969-01-04
B1465,P1527,UK024,2025-07-02 11:37:36.951,PENDING,c8ed86bc4b1f5b2a09402c8f4229497cf8167a44b623ed4e76e747f485beacf1,5C,Aditya Shroff,****9035,,,,Vistara,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,300.0,MAA -> BLR,Ananya,Mehta,83,F,a****a@yahoo.com,****7973,b2f460c84d8e7d94abb987b5029680d59f16e2bde385d3393fc4da09d1ec4a1d,1942-11-09
B1466,P1790,UK220,2025-04-27 11:37:36.951,CANCELLED,db1e1f7bed19757ec03c73a95e816cd168439d98bd3f8246c5ffbdba2e6a6135,28B,Bhavna Dugar,****2257,,,,Vistara,BLR,BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,214.0,BLR -> BOM,Sai,Banerjee,4,F,s****2@yahoo.com,****7395,1476521c88a07985c5e19661fdb1356f6c8991e06a725e32a91f47a44d05b1ba,2022-01-20
B1467,P1646,UK115,2025-04-30 11:37:36.951,CANCELLED,16c31d4c77527f2ca2ec9f0599e6ffe79538c8044d0872c54c91682e5a6927b7,25A,Ethan Sathe,****4253,PAY1166,13307.54,CARD,Vistara,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,120.00496666666666,BLR -> BOM,Ananya,Gupta,56,F,a****a@gmail.com,****7929,f870a046aec845151d1f36abf4c65aa615cd95fa7d20586744597e7f2c98f087,1969-10-27
B1468,P1537,AI255,2025-07-16 11:37:36.951,CONFIRMED,cfce696e6992ad7133656086d323b05c917885cf01c5028f6f7fadfe829a5b04,14F,Hemani Mistry,****2325,PAY1659,11281.66,UPI,Air India,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,267.0,MAA -> CCU,Reyansh,Joshi,75,M,r****1@gmail.com,****6156,0b834626c969402b1bfee2ec4f8e22f268617026b3d1936ed52b266ab63e4cfd,1950-10-21
B1468,P1537,AI255,2025-07-16 11:37:36.951,CONFIRMED,cfce696e6992ad7133656086d323b05c917885cf01c5028f6f7fadfe829a5b04,14F,Hemani Mistry,****2325,PAY1753,14054.88,NETBANKING,Air India,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,267.0,MAA -> CCU,Reyansh,Joshi,75,M,r****1@gmail.com,****6156,0b834626c969402b1bfee2ec4f8e22f268617026b3d1936ed52b266ab63e4cfd,1950-10-21
B1469,P1863,6F001,2025-12-25 11:37:36.951,CONFIRMED,78bda9a94bec5a874ff31f2fad8d140eb53464aaca673796a71065c1566d024b,11A,Panini Krishna,****6316,,,,IndiGo,HYD,BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,95.0,HYD -> BOM,Diya,Agarwal,12,M,d****l@hotmail.com,****8259,eb0828d06f2f89d3cbaec66da566f34e3a4932ded73da4c03aad82fa181e730d,2013-12-04
B1470,P1523,6F132,2025-05-27 11:37:36.951,CANCELLED,d4bf3c31b9fba13e4cea7ad9b73f3ca84533b03852e9da4008f91a0f7894e7c4,24E,Tanmayi Mittal,****0375,,,,IndiGo,MAA,BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,60.00496666666666,MAA -> BOM,Krishna,Verma,89,F,k****a@gmail.com,****6560,e006983e32e81a942051dd5ee4c18c122b08eb4bfd714aa4b9a2e17efa91b222,1937-08-18
B1471,P1071,UK184,2026-03-28 11:37:36.951,PENDING,a6b2053c8f7fdca146822e58369412f6ce55b11568206d1c357bf713e6f45261,8E,Rushil Rajagopalan,****4844,,,,Vistara,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,131.0,MAA -> HYD,Saanvi,Ghosh,62,M,s****h@gmail.com,****8977,a23f59ccdfcfba7e4d94f18e9038126c689a9b2fe291de4d99e85be60e951194,1963-12-24
B1472,P1644,6F098,2025-06-06 11:37:36.951,PENDING,398566e4efab1bc367111e8830c16d334ddb41d37a968d5e628af185a8d74600,3D,Vasudha Chhabra,****1373,,,,IndiGo,BLR,MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,151.0,BLR -> MAA,Diya,Iyer,16,M,d****1@hotmail.com,****1813,ef4ce33bcf1c8cd5a5e948d53677b2703ce3d3b3e2b0670c13b9b74e13ce54e7,2010-07-13
B1473,P1105,SJ168,2025-07-19 11:37:36.951,PENDING,2d1bca16bb43040410c82d80c38641eb61905218629b762817c10bdd70f098ff,21F,Warjas Raj,****8854,,,,SpiceJet,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,252.0,CCU -> BOM,Muhammad,Singh,63,F,m****h@yahoo.com,****8427,61708f785bcdd560a9d984e9105c4bfef4830832ea22b5a2c2dd028ccce0cf15,1963-05-04
B1474,P1731,SJ178,2025-07-28 11:37:36.951,CANCELLED,0f290cea7657e120a95793362db2cdd070fe4684ea5ea715036b0c1708187c71,14C,Jagrati Merchant,****6881,PAY1081,12076.76,CARD,SpiceJet,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,149.0,BOM -> HYD,Krishna,Mishra,34,M,k****a@rediffmail.com,****0347,6c1f7d957a183035da545d8000fb6ce7dedd15cb0f182996cf59cac5cf4c64fb,1992-03-07
B1474,P1731,SJ178,2025-07-28 11:37:36.951,CANCELLED,0f290cea7657e120a95793362db2cdd070fe4684ea5ea715036b0c1708187c71,14C,Jagrati Merchant,****6881,PAY1354,10623.21,CARD,SpiceJet,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,149.0,BOM -> HYD,Krishna,Mishra,34,M,k****a@rediffmail.com,****0347,6c1f7d957a183035da545d8000fb6ce7dedd15cb0f182996cf59cac5cf4c64fb,1992-03-07
B1474,P1731,SJ178,2025-07-28 11:37:36.951,CANCELLED,0f290cea7657e120a95793362db2cdd070fe4684ea5ea715036b0c1708187c71,14C,Jagrati Merchant,****6881,PAY1707,10060.35,UPI,SpiceJet,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,149.0,BOM -> HYD,Krishna,Mishra,34,M,k****a@rediffmail.com,****0347,6c1f7d957a183035da545d8000fb6ce7dedd15cb0f182996cf59cac5cf4c64fb,1992-03-07
B1475,P1884,UK111,2026-03-07 11:37:36.951,CANCELLED,7e95721715325d787e84c596accf19fb4179a5b9701dfdd511d037d674d4ce31,2C,Chakrika Bains,****5334,PAY1609,6101.41,CARD,Vistara,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,74.0,MAA -> BLR,Ananya,Chatterjee,70,F,a****e@outlook.com,****6573,73265e0eb7d564e50d6abd83e7781366ff5e6370ba458807ac7b5b7059f7d378,1956-04-15
B1475,P1884,UK111,2026-03-07 11:37:36.951,CANCELLED,7e95721715325d787e84c596accf19fb4179a5b9701dfdd511d037d674d4ce31,2C,Chakrika Bains,****5334,PAY1661,12511.85,UPI,Vistara,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,74.0,MAA -> BLR,Ananya,Chatterjee,70,F,a****e@outlook.com,****6573,73265e0eb7d564e50d6abd83e7781366ff5e6370ba458807ac7b5b7059f7d378,1956-04-15
B1475,P1884,UK111,2026-03-07 11:37:36.951,CANCELLED,7e95721715325d787e84c596accf19fb4179a5b9701dfdd511d037d674d4ce31,2C,Chakrika Bains,****5334,PAY1692,2786.72,NETBANKING,Vistara,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,74.0,MAA -> BLR,Ananya,Chatterjee,70,F,a****e@outlook.com,****6573,73265e0eb7d564e50d6abd83e7781366ff5e6370ba458807ac7b5b7059f7d378,1956-04-15
B1476,P1964,SJ051,2026-02-27 11:37:36.951,CANCELLED,d2ea77c0e608c401bb2f32a937d97c277d2d485f0f613fa58f6f02f1745a9881,32E,Meghana Maharaj,****7876,,,,SpiceJet,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,218.0,BOM -> BLR,Shaurya,Verma,60,F,s****a@gmail.com,****2580,4fbe703f223bbe9e33c152b384b7f4440e13dd8ad84361e84cbe9faebe26edfb,1966-05-14
B1477,P1688,SJ193,2025-07-06 11:37:36.951,CANCELLED,2075384dcb84dfb895515a2d5162a46fc0f44919c0a5dd98569691e9c2f95c7a,18E,Abhiram Bawa,****4320,PAY1255,9314.23,CARD,SpiceJet,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,159.0,CCU -> DEL,Saanvi,Gupta,49,M,s****1@hotmail.com,****1296,24457f271d580072872da9416d809205d880ac637cdc3556b27d1d057c5f27b9,1977-05-20
B1477,P1688,SJ193,2025-07-06 11:37:36.951,CANCELLED,2075384dcb84dfb895515a2d5162a46fc0f44919c0a5dd98569691e9c2f95c7a,18E,Abhiram Bawa,****4320,PAY1352,3182.33,UPI,SpiceJet,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,159.0,CCU -> DEL,Saanvi,Gupta,49,M,s****1@hotmail.com,****1296,24457f271d580072872da9416d809205d880ac637cdc3556b27d1d057c5f27b9,1977-05-20
B1477,P1688,SJ193,2025-07-06 11:37:36.951,CANCELLED,2075384dcb84dfb895515a2d5162a46fc0f44919c0a5dd98569691e9c2f95c7a,18E,Abhiram Bawa,****4320,PAY1807,4907.19,CARD,SpiceJet,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,159.0,CCU -> DEL,Saanvi,Gupta,49,M,s****1@hotmail.com,****1296,24457f271d580072872da9416d809205d880ac637cdc3556b27d1d057c5f27b9,1977-05-20
B1478,P1281,SJ039,2026-02-24 11:37:36.951,CONFIRMED,524094225ff1be42d08b50e85034b0b5126c19951726d48ca369ea25a5fa4369,28D,Watika Mangat,****0683,PAY1114,2928.68,CARD,SpiceJet,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,207.0,MAA -> BOM,Krishna,Joshi,54,F,k****i@yahoo.com,****9570,6349ffe9945535b70b0b24f75614b23a44240977eceb11df6473dfc2edfa338c,1972-01-21
B1479,P1132,UK066,2025-12-17 11:37:36.951,CANCELLED,bd1d9854620422ec848b85db24920e9a6303010c0b8e1347352105543a247999,22B,Victor Pandey,****6229,PAY1404,6418.94,UPI,Vistara,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,98.0,BOM -> CCU,Ishaan,Banerjee,2,F,i****1@hotmail.com,****5376,39b0ec6156454bfa4c2b2b5d41d1acf5bb696e065253544c24b145819a1d822e,2023-10-20
B1479,P1132,UK066,2025-12-17 11:37:36.951,CANCELLED,bd1d9854620422ec848b85db24920e9a6303010c0b8e1347352105543a247999,22B,Victor Pandey,****6229,PAY1567,10059.56,NETBANKING,Vistara,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,98.0,BOM -> CCU,Ishaan,Banerjee,2,F,i****1@hotmail.com,****5376,39b0ec6156454bfa4c2b2b5d41d1acf5bb696e065253544c24b145819a1d822e,2023-10-20
B1480,P1533,SJ050,2026-03-14 11:37:36.951,PENDING,272e67418c149210752a6717bda39b371ef42ab7765fe2ebb45353748c13cbbe,34B,Theodore Gupta,****6905,PAY1229,3112.82,CARD,SpiceJet,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,39.0,HYD -> CCU,Aditya,Verma,49,F,a****2@outlook.com,****4104,be0cd10a20e690b5c29e26de988d9e08a82b301430c7dfae465b1b80161d84fa,1977-05-04
B1481,P1974,6F052,2025-06-11 11:37:36.951,CONFIRMED,5ec0eb20c5e81aa1dca6b35df2a3d6948d8b4f7e0c18ec1c83d52bb1b3d475f3,4D,Zashil Devan,****8664,,,,IndiGo,BOM,CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,169.0,BOM -> CCU,Kavya,Mishra,63,M,k****1@gmail.com,****6098,b221c4ec9b96bc099a89c4b63c560c0db5c50850dae0b8c929bbad8331438cb4,1962-10-17
B1482,P1268,SJ170,2025-08-29 11:37:36.951,PENDING,a2904b4ae9aa36e16b75c69bd7d0436f996ac3d6017d26bd99bb93e00a2e692a,14E,Gunbir Baral,****6092,PAY1453,10093.45,UPI,SpiceJet,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,105.0,BLR -> BOM,Krishna,Kulkarni,54,M,k****i@hotmail.com,****7569,6dbe009f98604902d47a7f62ec41c0a771cbee955a8b96d16f5bc4d76eeeffc2,1972-02-06
B1482,P1268,SJ170,2025-08-29 11:37:36.951,PENDING,a2904b4ae9aa36e16b75c69bd7d0436f996ac3d6017d26bd99bb93e00a2e692a,14E,Gunbir Baral,****6092,PAY1603,7655.83,UPI,SpiceJet,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,105.0,BLR -> BOM,Krishna,Kulkarni,54,M,k****i@hotmail.com,****7569,6dbe009f98604902d47a7f62ec41c0a771cbee955a8b96d16f5bc4d76eeeffc2,1972-02-06
B1483,P1411,SJ119,2025-06-09 11:37:36.951,PENDING,56453b9d46fd3d02236092dbc9bc2ce5402a9a908dcf496bb6f215a201033646,26B,Dayamai Sastry,****9169,PAY1902,10562.26,CARD,SpiceJet,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,156.0,BOM -> CCU,Vivaan,Gupta,19,F,v****a@yahoo.com,****2492,fdc83034b2896804750c32c27d67192ac6fc435b2421fabcaf3ab3c51c803567,2007-01-04
B1484,P1672,AI219,2025-05-07 11:37:36.951,CONFIRMED,7c4fe80f20f9b66483cc64025a221578d32a5f7799e4c45a4c28907ddad111bb,13B,Bahadurjit Patla,****6412,,,,Air India,BLR,DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,119.0,BLR -> DEL,Diya,Joshi,13,M,d****1@gmail.com,****4410,c00f75d4cdff6ebcbc9e045b478deff0de5a0dff2c3220bc0605e6e23e9adcc9,2013-06-27
B1485,P1618,6F220,2025-07-05 11:37:36.951,CANCELLED,69be083ce3cad74bea05b2dcd4924e7e39223920ce454182d0329d6bec0eec6f,12D,Karan Chana,****6833,,,,IndiGo,HYD,BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,58.0,HYD -> BOM,Ishaan,Sharma,37,F,i****a@rediffmail.com,****9375,dbb741d33c0e0704b9fa5988b14311dd0edbeb68f26b1c3e31f7e7ae33424103,1988-11-20
B1486,P1790,AI207,2025-05-04 11:37:36.951,CONFIRMED,a924a4199183bcc1a6ef1e33bd61ba5cb9b95289b653d27fcaed87c8518b8fd2,3D,Chakrika Narain,****7259,PAY1115,6166.79,NETBANKING,Air India,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,179.0,BOM -> MAA,Sai,Banerjee,4,F,s****2@yahoo.com,****7395,1476521c88a07985c5e19661fdb1356f6c8991e06a725e32a91f47a44d05b1ba,2022-01-20
B1486,P1790,AI207,2025-05-04 11:37:36.951,CONFIRMED,a924a4199183bcc1a6ef1e33bd61ba5cb9b95289b653d27fcaed87c8518b8fd2,3D,Chakrika Narain,****7259,PAY1318,9435.36,CARD,Air India,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,179.0,BOM -> MAA,Sai,Banerjee,4,F,s****2@yahoo.com,****7395,1476521c88a07985c5e19661fdb1356f6c8991e06a725e32a91f47a44d05b1ba,2022-01-20
B1486,P1790,AI207,2025-05-04 11:37:36.951,CONFIRMED,a924a4199183bcc1a6ef1e33bd61ba5cb9b95289b653d27fcaed87c8518b8fd2,3D,Chakrika Narain,****7259,PAY1696,4695.45,UPI,Air India,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,179.0,BOM -> MAA,Sai,Banerjee,4,F,s****2@yahoo.com,****7395,1476521c88a07985c5e19661fdb1356f6c8991e06a725e32a91f47a44d05b1ba,2022-01-20
B1487,P1864,6F024,2026-01-26 11:37:36.951,PENDING,c80f98a465beef558881197b27e4e3b2c521bb92a5ecbc70c1e056eb1bdd2d94,5E,Ojasvi Gill,****2871,,,,IndiGo,BOM,DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,226.0,BOM -> DEL,Anika,Singh,84,M,a****h@rediffmail.com,****6848,149156d956f955d1d4e0da3be95c070a9d981ece795b0bb0c1ee963dbda05d7e,1942-05-25
B1488,P1746,SJ073,2025-05-04 11:37:36.951,CANCELLED,3d53e7809ed61bf918feb4d22f73f586ca9fda44f7fa8d1cb1a6f3b55b865bb5,27E,Sai Deo,****3418,PAY1518,9707.48,NETBANKING,SpiceJet,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,108.0,CCU -> BLR,Aarav,Mishra,65,M,a****a@outlook.com,****5891,17d8c5d17bc37567989ff47433eb37655dcfd521d9f934adadfcd0371a42a425,1960-10-11
B1488,P1746,SJ073,2025-05-04 11:37:36.951,CANCELLED,3d53e7809ed61bf918feb4d22f73f586ca9fda44f7fa8d1cb1a6f3b55b865bb5,27E,Sai Deo,****3418,PAY1983,12915.55,NETBANKING,SpiceJet,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,108.0,CCU -> BLR,Aarav,Mishra,65,M,a****a@outlook.com,****5891,17d8c5d17bc37567989ff47433eb37655dcfd521d9f934adadfcd0371a42a425,1960-10-11
B1489,P1017,SJ201,2025-07-08 11:37:36.951,CANCELLED,b5595e03ca062d474bc033d681435cb2f296ab85256ab1aed60a960941c65396,24F,Jasmit Wali,****4879,,,,SpiceJet,BLR,DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,122.0,BLR -> DEL,Reyansh,Chatterjee,37,F,r****e@rediffmail.com,****3976,e3e68bc9aef666c21568e5d5fcbc935c05a43988620fa2122f2d4f6f77b8d1ca,1988-10-02
B1490,P1753,AI180,2026-03-10 11:37:36.951,CONFIRMED,0c6e56d9c9929121c6fc03016d34004c851d17b2d4cd687003e10d1b5fcd3d53,29B,Yachana Mahajan,****2386,PAY1908,1217.88,CARD,Air India,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,41.0,BOM -> CCU,Diya,Reddy,82,F,d****y@hotmail.com,****5743,cde1b6cb9be265ebbf43b012a27aa7717d9a34a50830c08369f65e5045341571,1944-06-11
B1491,P1116,UK022,2025-07-16 11:37:36.951,CONFIRMED,b3a50d387bc3a935f1110f7350c8aef65bb6b97af96586f58fc5230e4b002f1f,18F,Nitesh Kurian,****4694,PAY1519,6534.99,UPI,Vistara,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,277.0,DEL -> HYD,Vivaan,Ghosh,73,F,v****h@yahoo.com,****8866,b5c43490f6f69b8a1a5a2fc11ab1176d02a85bea1c4cd1683b7a4daad8fdd396,1953-03-15
B1492,P1797,AI202,2026-03-27 11:37:36.951,CANCELLED,7d4544f6735d1cf42af13f92eeb97970c9af32913af6d6dd58a23a8f75cc9230,29C,Vasatika Merchant,****3773,,,,Air India,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,129.0,HYD -> BLR,Anika,Joshi,50,F,a****3@yahoo.com,****1347,919351c5babdcc70ab2aba75457bc7bb120ac4148c52bdbd1b28fd49eb9209b3,1976-02-16
B1493,P1793,6F212,2025-06-01 11:37:36.952,CONFIRMED,c07324d0d0366f022f5072cef3e87ae0600b542e5199284c09c57a213bbfb09e,26D,Hamsini Contractor,****0915,,,,IndiGo,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,282.0,BLR -> CCU,Anika,Joshi,67,M,a****i@hotmail.com,****1740,da8e4cb5b871da6d14cf3cc833a5a334778fbbbceab70f692a791edb48a89c58,1959-02-07
B1494,P1143,6F163,2025-06-09 11:37:36.952,CANCELLED,8582756bc78a7da7ef52481c8155b51be2a9ef99db417cc695363902372ea444,23F,Upadhriti Borra,****9861,,,,IndiGo,MAA,BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,237.0,MAA -> BOM,Arjun,Nair,63,F,a****r@hotmail.com,****3770,187122a721f0896e9611753970c43c58fdc89f448566930151685bf5de9b15ac,1963-09-16
B1495,P1716,UK028,2025-10-15 11:37:36.952,CONFIRMED,9d5f2fe9ab866f07b01711615f8549bdd624c4eb2d12a4561713afeecfaff719,27D,Lohit Kara,****4823,PAY1503,11906.95,UPI,Vistara,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,95.0,HYD -> MAA,Shaurya,Mehta,85,F,s****2@rediffmail.com,****4081,ead5331e80007495709fd567174a4ea3840fa52db6e430b49d815c01995cdbd7,1941-09-19
B1495,P1716,UK028,2025-10-15 11:37:36.952,CONFIRMED,9d5f2fe9ab866f07b01711615f8549bdd624c4eb2d12a4561713afeecfaff719,27D,Lohit Kara,****4823,PAY1578,5584.17,CARD,Vistara,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,95.0,HYD -> MAA,Shaurya,Mehta,85,F,s****2@rediffmail.com,****4081,ead5331e80007495709fd567174a4ea3840fa52db6e430b49d815c01995cdbd7,1941-09-19
B1496,P1550,6F243,2026-03-21 11:37:36.952,PENDING,a712ea3ae32e4e90c949b49b3cd19c94aaf25f636bc06d3f934312a94292e287,7D,Mekhala Pau,****9307,PAY1579,2901.65,UPI,IndiGo,BOM,HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,56.0,BOM -> HYD,Ira,Agarwal,52,F,i****l@hotmail.com,****0666,2550330b252e847806cf8156d0bcd75f8e5a2035ba701487c459183026bfb236,1973-10-06
B1497,P1928,AI165,2025-09-02 11:37:36.952,CONFIRMED,46c9f2f81ebe9bac23cd7612e372fa0488abfe9d4489f7af31932844d99274a3,11F,Gautam Rana,****3751,,,,Air India,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,100.0,DEL -> CCU,Shaurya,Agarwal,12,M,s****l@gmail.com,****8473,e882f77028ca1240187b91e17cdf627852db6826df3cbe36d9dc47652caf95ce,2014-03-13
B1498,P1665,UK099,2025-07-18 11:37:36.952,PENDING,25f54e01705990847ab3acf45f035cdec32dd6841bd6d21afbc2dd4f3c024097,3D,Akshay Lalla,****4113,,,,Vistara,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,248.0,BOM -> MAA,Vivaan,Singh,63,M,v****h@hotmail.com,****9933,94528a6618471228915cb692447886f3051e536d9096b8ad5ccc7957136580cf,1963-08-15
B1500,P1960,UK056,2025-04-30 11:37:36.952,CONFIRMED,cf05d383479f502be49caeb6a6be583f88de812986263f74bc600bd9f6989207,22D,Jyoti Lala,****5186,PAY1971,1303.07,CARD,Vistara,HYD,MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,46.0,HYD -> MAA,Kavya,Mishra,35,M,k****a@hotmail.com,****8616,050a5260bc8b7a77df5dc8e0c3de849a87d7c92d757d752f56fe4549e5184ae0,1991-07-04
B1501,P1752,SJ122,2025-09-04 11:37:36.952,CANCELLED,73051b55c7e97fdc216ea8d94d2fa425d527bd3c93f12b148d8bdff4d72428dc,23D,Lakshmi Prabhu,****3227,PAY1487,14182.89,NETBANKING,SpiceJet,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,287.0,CCU -> BOM,Ira,Singh,49,M,i****h@outlook.com,****4256,f4288e7e855eeefdb9855c5dc1ffa3cc76689ad2acf4c56601e99fb2c6c15b2a,1976-11-16
B1501,P1752,SJ122,2025-09-04 11:37:36.952,CANCELLED,73051b55c7e97fdc216ea8d94d2fa425d527bd3c93f12b148d8bdff4d72428dc,23D,Lakshmi Prabhu,****3227,PAY1699,13707.55,CARD,SpiceJet,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,287.0,CCU -> BOM,Ira,Singh,49,M,i****h@outlook.com,****4256,f4288e7e855eeefdb9855c5dc1ffa3cc76689ad2acf4c56601e99fb2c6c15b2a,1976-11-16
